source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,While Washington Michigan was a big success Washington D.C. just didn’t work. Everyone is talking about the fact that the White House Correspondents Dinner was a very big boring bust...the so-called comedian really “bombed.” @greggutfeld should host next year! @PeteHegseth,04-29-2018 11:45:40,18883,85594,false,990557728752926725
Twitter for iPhone,Great evening last night in Washington Michigan. The enthusiasm knowledge and love in that room was unreal. To the many thousands of people who couldn’t get in I cherish you....and will be back!,04-29-2018 11:21:32,21203,109185,false,990551654952067073
Twitter for iPhone,Join me LIVE in Washington Michigan at 7:00pmE on @FoxNews! #MAGA,04-28-2018 22:45:49,8610,52272,false,990361469802905600
Twitter for iPhone,Secret Service has just informed me that Senator Jon Tester’s statements on Admiral Jackson are not true. There were no such findings. A horrible thing that we in D.C. must live with just like phony Russian Collusion. Tester should lose race in Montana. Very dishonest and sick!,04-28-2018 19:11:51,38924,135989,false,990307626784362496
Twitter for iPhone,Look forward to being in the Great State of Michigan tonight. Major business expansion and jobs pouring into your State. Auto companies expanding at record pace. Big crowd tonight will be live on T.V.,04-28-2018 13:54:16,18797,97399,false,990227703575056384
Twitter for iPhone,Just had a long and very good talk with President Moon of South Korea. Things are going very well time and location of meeting with North Korea is being set. Also spoke to Prime Minister Abe of Japan to inform him of the ongoing negotiations.,04-28-2018 13:45:20,23891,101227,false,990225456233316354
Twitter for iPhone,“Clapper lied about (fraudulent) Dossier leaks to CNN” @foxandfriends FoxNews  He is a lying machine who now works for Fake News CNN.,04-28-2018 12:58:18,21053,79744,false,990213619190202369
Twitter for iPhone,....great people of Montana will not stand for this kind of slander when talking of a great human being. Admiral Jackson is the kind of man that those in Montana would most respect and admire and now for no reason whatsoever his reputation has been shattered. Not fair Tester!,04-28-2018 12:15:49,21811,94360,false,990202926114189312
Twitter for iPhone,Allegations made by Senator Jon Tester against Admiral/Doctor Ron Jackson are proving false. The Secret Service is unable to confirm (in fact they deny) any of the phony Democrat charges which have absolutely devastated the wonderful Jackson family. Tester should resign. The.....,04-28-2018 12:07:16,25854,93447,false,990200773232529413
Twitter for iPhone,House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Counsel appointed. Witch Hunt!,04-28-2018 02:04:31,27456,114185,false,990049088375836672
Twitter for iPhone,House Intelligence Committee rules that there was NO COLLUSION between the Trump Campaign and Russia. As I have been saying all along it is all a big Hoax by the Democrats based on payments and lies. There should never have been a Special Councel appointed. Witch Hunt!,04-28-2018 01:19:53,7240,26462,false,990037854884696064
Twitter for iPhone,RT @WhiteHouse: "So today on behalf of the United States I want to thank every Olympian and Paralympian... To every member of @TeamUSA I…,04-27-2018 20:05:03,9633,0,true,989958625522278401
Twitter for iPhone,I urge all Americans to participate in #takebackday tomorrow! Let’s come together and BEAT last October’s record of disposed prescription pills! Visit https://t.co/QCG7bHvvxd to learn more on how to participate Saturday and every day. https://t.co/W00YxL1RwK,04-27-2018 19:23:23,11885,49952,false,989948140814991360
Twitter for iPhone,RT @WhiteHouse: "Today I am honored to welcome Chancellor Angela Merkel back to the White House... We are also pleased to have our newly co…,04-27-2018 19:22:02,7252,0,true,989947800900329477
Twitter for iPhone,Just Out: House Intelligence Committee Report released. “No evidence” that the Trump Campaign “colluded coordinated or conspired with Russia.” Clinton Campaign paid for Opposition Research obtained from Russia- Wow! A total Witch Hunt! MUST END NOW!,04-27-2018 14:14:58,33612,120517,false,989870523042680832
Twitter for iPhone,Look forward to meeting with Chancellor Angela Merkel of Germany today. So much to discuss so little time! It will be good for both of our great countries!,04-27-2018 13:28:21,11557,73114,false,989858791687671808
Twitter for iPhone,Kanye West has performed a great service to the Black Community - Big things are happening and eyes are being opened for the first time in Decades - Legacy Stuff! Thank you also to Chance and Dr. Darrell Scott they really get it (lowest Black &amp; Hispanic unemployment in history).,04-27-2018 13:11:14,34372,146080,false,989854486310113282
Twitter for iPhone,Please do not forget the great help that my good friend President Xi of China has given to the United States particularly at the Border of North Korea. Without him it would have been a much longer tougher process!,04-27-2018 11:50:02,24960,112500,false,989834048796266498
Twitter for iPhone,So great to have Staff Sgt. Dan Nevins and the incredible WOUNDED WARRIORS with me in the White House yesterday. These are truly brave and special people! @foxandfriends,04-27-2018 11:23:27,11991,64826,false,989827358961086465
Twitter for iPhone,KOREAN WAR TO END! The United States and all of its GREAT people should be very proud of what is now taking place in Korea!,04-27-2018 10:55:48,39343,134459,false,989820401596366849
Twitter for iPhone,After a furious year of missile launches and Nuclear testing a historic meeting between North and South Korea is now taking place. Good things are happening but only time will tell!,04-27-2018 10:41:23,25419,120404,false,989816772713906177
Twitter for iPhone,Is everybody believing what is going on. James Comey can’t define what a leak is. He illegally leaked CLASSIFIED INFORMATION but doesn’t understand what he did or how serious it is. He lied all over the place to cover it up. He’s either very sick or very dumb. Remember sailor!,04-27-2018 10:26:35,24887,107727,false,989813047773614080
Twitter for iPhone,The U.S. has put together a STRONG bid w/ Canada &amp; Mexico for the 2026 World Cup. It would be a shame if countries that we always support were to lobby against the U.S. bid. Why should we be supporting these countries when they don’t support us (including at the United Nations)?,04-26-2018 23:39:32,22891,99253,false,989650212380692480
Twitter for iPhone,Loved being on @foxandfriends this morning. Great show!,04-26-2018 22:17:45,11300,82395,false,989629633376194561
Twitter for iPhone,I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,04-26-2018 01:41:03,14082,76531,false,989318406204809216
Twitter for iPhone,MAGA! https://t.co/jFf5ONASlv,04-25-2018 21:18:51,60466,233819,false,989252420294336512
Twitter for iPhone,Thank you Kanye very cool! https://t.co/vRIC87M21X,04-25-2018 19:33:07,108482,362139,false,989225812166696960
Twitter for iPhone,RT @realDonaldTrump: Democrats are obstructing good (hopefully great) people wanting to give up a big portion of their life to work for our…,04-25-2018 19:02:39,26611,0,true,989218146069504001
Twitter for iPhone,Looking forward to my meeting with Tim Cook of Apple. We will be talking about many things including how the U.S. has been treated unfairly for many years by many countries on trade.,04-25-2018 14:11:57,15984,86666,false,989144989690187776
Twitter for iPhone,.@FLOTUS did a spectacular job hosting the President of France @EmmanuelMacron and his wife Brigitte. Every detail was done to perfection. The State Dining Room never looked more beautiful and Washington is abuzz over what an incredible job Melania did.,04-25-2018 14:10:30,17345,91122,false,989144622684409856
Twitter for iPhone,Busy day planned.  Looking forward to watching President Macron of France address a Joint Session of Congress today. This is a great honor and seldom allowed to be done...he will be GREAT!,04-25-2018 13:29:16,12866,74295,false,989134248010502146
Twitter for iPhone,Congratulations to Republican Debbie Lesko on her big win in the Special Election for Arizona House seat. Debbie will do a Great Job! Press is so silent.,04-25-2018 11:53:36,23314,112562,false,989110172495810560
Twitter for iPhone,RT @realDonaldTrump: Our two great republics are linked together by the timeless bonds of history culture and destiny. We are people who…,04-24-2018 20:19:04,1503,0,true,988874988169121792
Media Studio,Our two great republics are linked together by the timeless bonds of history culture and destiny. We are people who cherish our values protect our civilization and recognize the image of God in every human soul. https://t.co/01c8iSGDB3,04-24-2018 20:18:39,20495,94091,false,988874883990999040
Media Studio,Today @FLOTUS Melania and I were honored to welcome French President @EmmanuelMacron and Mrs. Brigitte Macron to the @WhiteHouse. We look forward to hosting them at tonight's State Dinner in their honor. https://t.co/wGJcWqSzyP,04-24-2018 19:18:25,9307,49146,false,988859727219187713
Twitter for iPhone,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio and has my full endorsement!,04-24-2018 19:06:57,14847,59884,false,988856839893897222
Twitter for iPhone,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic  Senator for the Great State of Ohio and has my full endorsement!,04-24-2018 19:05:40,8,10,false,988856517674889222
